panel,variable,h,point,lo68,hi68,lo90,hi90
baseline_111,fiscal_primary_balance,6,-4184.392213870813,-9253.178502518005,341.5620508961093,-12435.775970694733,3337.7056550692723
baseline_111,fiscal_primary_balance,7,-4125.555147913071,-9647.72573931159,-13.720737418459914,-12815.91030510164,2316.926534312914
baseline_111,fiscal_primary_balance,8,-3653.4354191352772,-9616.708761490958,-169.57362774615564,-13140.416161795169,2591.037814012634
baseline_111,fiscal_primary_balance,9,-3309.550505989324,-9670.459934196086,-204.34634327968408,-13370.64346612384,2824.166768738397
baseline_111,fiscal_primary_balance,10,-3149.944178370122,-9701.882506941138,-331.53229473482145,-13645.17735481646,2413.893301005067
baseline_111,fiscal_primary_balance,11,-2847.1807125988166,-9579.90654805262,-184.3098535673869,-13441.763010259556,2065.5191040684363
baseline_111,fiscal_primary_balance,12,-2570.6580610816636,-9319.740802732347,-108.07978046805215,-13343.911831769463,2175.6072047925086
baseline_111,fiscal_primary_balance,13,-2356.9377209340737,-9170.666486203001,-140.3652703850329,-13172.502951247801,2216.5840349562154
baseline_111,fiscal_primary_balance,14,-2113.0759610968207,-8884.667783740022,-178.1062413033396,-13172.372862147231,2111.1851923859363
baseline_111,fiscal_primary_balance,15,-1863.1452773524618,-8477.675384668068,-88.88763856457268,-12735.951082208563,1963.0806079546542
baseline_111,fiscal_primary_balance,16,-1628.25229085354,-8183.587146306849,16.106984006732993,-12398.232254132263,2020.7960847769602
baseline_111,fiscal_primary_balance,17,-1388.822194676717,-7791.625980411038,101.6490733743256,-11839.729296795644,1928.0186828341145
baseline_111,fiscal_primary_balance,18,-1145.2686615806645,-7224.423939653276,270.13618854549975,-11220.005267507147,2017.5430231750836
baseline_111,fiscal_primary_balance,19,-905.049815464837,-6731.677712948378,461.45025832138634,-10679.718881917339,2110.6318666701623
baseline_111,fiscal_primary_balance,20,-666.5381799070865,-6366.381036400291,695.0506221379138,-10207.863927976841,2275.9067853322595
baseline_111,fiscal_primary_balance,21,-430.1079147957087,-5965.836112538605,897.7909175567404,-9669.0077363407,2512.069910036267
baseline_111,fiscal_primary_balance,22,-198.64628451406577,-5674.0419466423955,1088.8190819140707,-9079.200829884301,2793.488047604841
baseline_111,fiscal_primary_balance,23,25.881488142370603,-5198.176239510479,1317.9643631487827,-8313.72481246933,2956.7890858482683
baseline_111,fiscal_primary_balance,24,242.32485947089245,-4834.967685559251,1500.1569972902676,-8050.376521610791,3180.088189364049
baseline_111,fiscal_primary_balance,25,449.0072979605239,-4468.717051745255,1739.6453624532019,-7600.364287041008,3386.5546323232843
baseline_111,fiscal_primary_balance,26,644.1365882850787,-4113.934345389535,1943.3057027240118,-7047.426242199218,3751.5947580392854
baseline_111,fiscal_primary_balance,27,826.7028583419808,-3751.7723295210303,2188.498349257035,-6787.946055352986,4116.574296720682
baseline_111,fiscal_primary_balance,28,995.7807822246664,-3471.2757576699046,2450.305960959671,-6666.293892557673,4311.331014344852
baseline_111,fiscal_primary_balance,29,1150.399930884118,-3215.4987690697553,2716.697369435532,-6391.745133804602,4695.963270905397
baseline_111,fiscal_primary_balance,30,1290.0528607470796,-2998.497105772888,2832.311969329776,-6039.310739289356,4999.370097650123
baseline_111,fiscal_primary_balance,31,1414.4506363379276,-2810.791774840471,3077.266501770198,-5533.923257627309,5157.791024367763
baseline_111,fiscal_primary_balance,32,1523.3575803055,-2581.7414522529834,3186.451589943021,-5351.71073515623,5320.9887003006415
baseline_111,fiscal_primary_balance,33,1616.7897730819593,-2377.614359258821,3339.855880362911,-5068.4362370109475,5493.3962478468
baseline_111,fiscal_primary_balance,34,1694.949254636505,-2246.943411725333,3492.6661204364473,-4787.275398986591,5971.575537471483
baseline_111,fiscal_primary_balance,35,1758.1230190404106,-2085.8128253233285,3607.471057003385,-4680.064312476124,6000.948220558983
baseline_111,fiscal_primary_balance,36,1806.7349778443697,-1961.4145867594502,3688.402612285733,-4600.281141744306,6220.626921271771
baseline_111,fiscal_primary_balance,37,1841.330286310713,-1883.7187571570441,3768.186300262146,-4436.323896253069,6384.8405842728325
baseline_111,fiscal_primary_balance,38,1862.5272868904744,-1814.2741321193892,3676.007366696941,-4292.735154654544,6480.883899277886
baseline_111,fiscal_primary_balance,39,1871.0192450137317,-1697.2414630502394,3745.300551114695,-4130.274922867951,6439.30699452154
baseline_111,fiscal_primary_balance,40,1867.566902438059,-1544.425474865936,3807.403910760223,-3958.8167756792313,6473.56275417676
baseline_111,fiscal_primary_balance,41,1852.9765287933187,-1454.904202150545,3805.6544283098774,-3770.1802169528687,6366.589739293788
baseline_111,fiscal_primary_balance,42,1828.090508596165,-1350.811733268299,3779.233307035957,-3712.4947240565825,6484.492705905095
baseline_111,fiscal_primary_balance,43,1793.779799389978,-1264.7370112484614,3777.7704182746475,-3613.928289161716,6421.104539451336
baseline_111,fiscal_primary_balance,44,1750.932178500737,-1279.8521902307457,3697.9225750505216,-3539.658567695947,6376.928678057815
baseline_111,fiscal_primary_balance,45,1700.4428471034614,-1287.109494943431,3591.2612430522236,-3484.297084433003,6154.980155862692
baseline_111,fiscal_primary_balance,46,1643.2071003256058,-1316.0087235098936,3576.959845584376,-3424.9862515454524,6024.05200955009
baseline_111,fiscal_primary_balance,47,1580.11254961358,-1326.0087610898363,3422.926098695872,-3331.2619598108654,5937.99407568914
baseline_111,fiscal_primary_balance,48,1512.0317999398214,-1307.7070561371615,3278.6082029011814,-3326.4221373954324,5750.301632604503
fiscal_114,yield_6m,0,0.005,0.005,0.005,0.005,0.005
fiscal_114,yield_6m,1,0.006039479181601096,0.00528723636947488,0.006554995935108465,0.004891338321658443,0.006995640613280913
fiscal_114,yield_6m,2,0.006917026953802241,0.005649121489725519,0.007775782306931659,0.004930251629075725,0.008505088225075324
fiscal_114,yield_6m,3,0.007767434744653424,0.0061250582906203265,0.00907976134229884,0.005099217132590641,0.009849728183037447
fiscal_114,yield_6m,4,0.008082156015945146,0.006021510945690799,0.009954551822633502,0.004744492425593249,0.010854958145702899
fiscal_114,yield_6m,5,0.00819896413065263,0.005902678475410507,0.010635924369664963,0.004307139968090182,0.01188437782043741
fiscal_114,yield_6m,6,0.008279257135639663,0.005860368022828525,0.011287825641061266,0.004263646597068761,0.01286645133658806
fiscal_114,yield_6m,7,0.008097164389438333,0.005562941060373441,0.011769007742595771,0.0038091928338224714,0.013709882753282398
fiscal_114,yield_6m,8,0.007784380164830766,0.005246852882822819,0.01215736143264078,0.003440221981686002,0.014495959174110855
fiscal_114,yield_6m,9,0.007371663446462295,0.0049123733468587364,0.012314431687647025,0.0030145690598360753,0.014876846880836337
fiscal_114,yield_6m,10,0.006844507331082677,0.004496010634566851,0.012249698381403598,0.002485805225127125,0.01500878432031633
fiscal_114,yield_6m,11,0.006241102843850527,0.004025577737394147,0.012235390690241143,0.0019091194043411369,0.0151196687016911
fiscal_114,yield_6m,12,0.0055765896802848144,0.0035448788316385744,0.01205998016288744,0.00130937743565993,0.015227217177112009
fiscal_114,yield_6m,13,0.004867337828442801,0.0030064563401362844,0.01171417282511076,7.383290960592696e-4,0.01521193034813752
fiscal_114,yield_6m,14,0.0041303526278263746,0.002534153362938324,0.0113456447542672,1.5506280075764983e-4,0.015035957911651717
fiscal_114,yield_6m,15,0.0033770341095103466,0.0019742611880528382,0.010813584779148252,-3.9137182586248853e-4,0.014940254818159054
fiscal_114,yield_6m,16,0.0026215695577659877,0.0014323463131539608,0.010304146579384917,-0.0011596848722845669,0.014362131942682071
fiscal_114,yield_6m,17,0.0018740149665241557,7.668496971372643e-4,0.009848795226130639,-0.0018694785613562644,0.013954548120009527
fiscal_114,yield_6m,18,0.0011413589014051626,5.680833058111448e-5,0.009333632716792935,-0.002491166257846002,0.013384600143281066
fiscal_114,yield_6m,19,4.3179769250594597e-4,-6.65480969519101e-4,0.008826002958330645,-0.0030819803866889784,0.012939782783219035
fiscal_114,yield_6m,20,-2.489838300811708e-4,-0.001375822231936391,0.008167503424049528,-0.003650525637331893,0.012355583526275455
fiscal_114,yield_6m,21,-8.971154054171229e-4,-0.0019062450739437881,0.0076137765298166325,-0.004258661847826085,0.011682296940239775
fiscal_114,yield_6m,22,-0.001508599020831092,-0.002571551922823362,0.007045163309131374,-0.004928906989792406,0.010981744653142741
fiscal_114,yield_6m,23,-0.0020805973525927775,-0.003111438731273975,0.006488497820677401,-0.005395055731074098,0.010293810726965717
fiscal_114,yield_6m,24,-0.0026113165196213505,-0.003656177961833251,0.006074061106391621,-0.0059254382175404265,0.00964426779467318
fiscal_114,yield_6m,25,-0.003099254081006205,-0.004229739943489688,0.005308100825252611,-0.006476456524537162,0.008808564906116517
fiscal_114,yield_6m,26,-0.003543459835581368,-0.004606570247692388,0.0046899433391545415,-0.007042342102546078,0.008386181582812798
fiscal_114,yield_6m,27,-0.003943570450296186,-0.005043163378596327,0.004111384050784427,-0.007746647671144011,0.007820247807952402
fiscal_114,yield_6m,28,-0.004299557289792914,-0.0054340104911572585,0.0033501524527396187,-0.008124722783174845,0.00745234688259762
fiscal_114,yield_6m,29,-0.004611712995507124,-0.005704252788973787,0.0029647194696565903,-0.008607046295751647,0.006833322833371013
fiscal_114,yield_6m,30,-0.004880670242259369,-0.005927917904539208,0.002721172640524546,-0.008835316766831849,0.006549373169714059
fiscal_114,yield_6m,31,-0.00510732846420357,-0.006166973815602081,0.002208331881701227,-0.009064616509646099,0.006205000641435509
fiscal_114,yield_6m,32,-0.005292806934190117,-0.006349207929787075,0.0017130265308006611,-0.009264599676988767,0.0054640573561640805
fiscal_114,yield_6m,33,-0.005438436965881099,-0.006464819004565119,0.0013092460851946196,-0.009498536563599112,0.005168958407266806
fiscal_114,yield_6m,34,-0.005545737775075767,-0.0064991056693708155,0.0010807717696010213,-0.009718962713380049,0.005013120698443193
fiscal_114,yield_6m,35,-0.005616382171379735,-0.006627683973708621,7.362262206446577e-4,-0.009919396007544448,0.004804191746663698
fiscal_114,yield_6m,36,-0.0056521784071067215,-0.006765645907938575,5.498361232656533e-4,-0.009982068750064785,0.004632811137919906
fiscal_114,yield_6m,37,-0.005655054404308233,-0.0067946165213152,4.032857940353915e-4,-0.010035569281725268,0.004440874646495542
fiscal_114,yield_6m,38,-0.005627034305857991,-0.0067322772587278396,3.3269257017428023e-4,-0.00999081150239777,0.0042870551181948165
fiscal_114,yield_6m,39,-0.005570219025518162,-0.006822341639141493,2.981609120306865e-4,-0.010100454270290092,0.004176674855365025
fiscal_114,yield_6m,40,-0.005486770483293176,-0.006882648449713226,2.9293166652935413e-4,-0.010097450541568662,0.004097294790853265
fiscal_114,yield_6m,41,-0.005378893282788234,-0.006771893176589411,3.2291727122170713e-4,-0.010065360071717464,0.003978564443506141
fiscal_114,yield_6m,42,-0.005248816950671526,-0.006650449880601389,3.271694467918721e-4,-0.009607440310396986,0.003973526731341023
fiscal_114,yield_6m,43,-0.005098780441557883,-0.006665888917535728,3.6874909275190027e-4,-0.009507072409751464,0.0037625026298087035
fiscal_114,yield_6m,44,-0.0049310166434232425,-0.006475736905806816,4.985644326054126e-4,-0.009414217523253741,0.0035735787215982564
fiscal_114,yield_6m,45,-0.004747737238412136,-0.006435637767657069,5.899311518644388e-4,-0.009287290614960463,0.003500959911440941
fiscal_114,yield_6m,46,-0.004551118989857411,-0.006169715261822474,6.739337352702344e-4,-0.009205689882649503,0.003437016627008825
fiscal_114,yield_6m,47,-0.004343290951410326,-0.006090486190439653,7.868760155744379e-4,-0.0090283217571335,0.003670855775506757
fiscal_114,yield_6m,48,-0.004126322446327361,-0.005946839636711735,9.29259515862198e-4,-0.008888828346712197,0.003697837428127866
fiscal_114,yield_2y,0,0.007110031059617925,0.0062010851239392515,0.0077985471919060165,0.005669527281852863,0.00845574440115359
fiscal_114,yield_2y,1,0.008435464471310876,0.006790924338633856,0.009504289445811154,0.006036652251996601,0.01051427586955892
fiscal_114,yield_2y,2,0.008419639482780818,0.006342078121706368,0.009772118869725071,0.005247082543881892,0.011255868838807
fiscal_114,yield_2y,3,0.009526299028966989,0.007182751928469304,0.011266575006199028,0.005921462324335073,0.01281763202740429
fiscal_114,yield_2y,4,0.009657377105834588,0.007054975054526132,0.01195627813559767,0.0053504017009048015,0.013650735647712494
fiscal_114,yield_2y,5,0.009209733115135494,0.00636573585315214,0.012196750654116344,0.004595939226581969,0.014279154382065961
fiscal_114,yield_2y,6,0.008977692273088894,0.006101346295450775,0.012720379883837618,0.004067010053653961,0.015148819743919005
fiscal_114,yield_2y,7,0.008568776048531195,0.0057883141713905165,0.012915597333023419,0.0035204353811977293,0.016032730010925814
fiscal_114,yield_2y,8,0.007870782638127608,0.005226987051355112,0.013010819855086108,0.002812896937848989,0.016413083596625164
fiscal_114,yield_2y,9,0.007145083177258938,0.004622813621902556,0.012940568571627939,0.002352192450898398,0.01672993339003482
fiscal_114,yield_2y,10,0.00638218204371728,0.004049818293831397,0.012772779893571519,0.0018350448908777052,0.01699074566987856
fiscal_114,yield_2y,11,0.005522413446341412,0.003367011846303494,0.012557391786385954,9.357391987788123e-4,0.01694883387369029
fiscal_114,yield_2y,12,0.004624875723657669,0.002738319094665111,0.012074083492057696,1.862312277224958e-4,0.016733032238999464
fiscal_114,yield_2y,13,0.0037298329862905004,0.002021004902371876,0.011688115051933574,-4.936342525162356e-4,0.01632658092970822
fiscal_114,yield_2y,14,0.0028279883478810547,0.0012947808636217621,0.011243848955556086,-0.0010495382930652826,0.015885273740256913
fiscal_114,yield_2y,15,0.0019283542227598364,5.952994847972482e-4,0.010620390087525107,-0.0017047593028482904,0.01519979223979668
fiscal_114,yield_2y,16,0.0010584598978073195,-1.5063446531307135e-4,0.010123889201671961,-0.0025988127004822484,0.014620531375049064
fiscal_114,yield_2y,17,2.2223666573667852e-4,-8.591068299468129e-4,0.0094274391100501,-0.0033261478638039388,0.013923261498527377
fiscal_114,yield_2y,18,-5.797064278847941e-4,-0.0015085224918968412,0.008791055474415443,-0.004034859422752876,0.013425411871882427
fiscal_114,yield_2y,19,-0.0013360280146149943,-0.0022521377179958424,0.008055568028562395,-0.005043740738807119,0.012592798118569145
fiscal_114,yield_2y,20,-0.0020421504993266802,-0.0030072559661905216,0.007397847236659365,-0.005722832898104757,0.011872219176839947
fiscal_114,yield_2y,21,-0.0026984943024315733,-0.003732081464716245,0.006817934571045158,-0.00628125290227359,0.011254162705802661
fiscal_114,yield_2y,22,-0.003301845110784425,-0.00441482274451711,0.006380707608674078,-0.007091981455004943,0.010420369053665546
fiscal_114,yield_2y,23,-0.003850046754773672,-0.0048549232214829124,0.005687132191219628,-0.0077015140511212925,0.009931221685086904
fiscal_114,yield_2y,24,-0.004343794548941072,-0.005217604612735061,0.0050705962609023485,-0.008209088904528232,0.00972446069932704
fiscal_114,yield_2y,25,-0.004783208585186536,-0.005693905438374314,0.004291177702188794,-0.008879382582658316,0.009036723699785188
fiscal_114,yield_2y,26,-0.005168333650093726,-0.006233236399377487,0.0036740952002629144,-0.009494423821775223,0.008389609468671079
fiscal_114,yield_2y,27,-0.0055003814954793055,-0.006499890751351902,0.0031541668084175654,-0.010030779757126448,0.007803567691289543
fiscal_114,yield_2y,28,-0.005780815067319437,-0.006830830357986647,0.0027282976100394935,-0.010352885622737827,0.007089197436675392
fiscal_114,yield_2y,29,-0.00601103063684269,-0.007098247476133625,0.0022000618345589707,-0.01054435972070608,0.006678484526050193
fiscal_114,yield_2y,30,-0.006192830037724265,-0.007320144600801546,0.001660290012406055,-0.010892600207836292,0.0062747678524821
fiscal_114,yield_2y,31,-0.006328302808029913,-0.007520068530730694,0.0012561638998164646,-0.011166451244604223,0.0058943659835100585
fiscal_114,yield_2y,32,-0.006419579453010247,-0.007578912185872301,9.116280141177421e-4,-0.01152715065216728,0.005637713160514162
fiscal_114,yield_2y,33,-0.0064689323246559976,-0.007633746541020481,6.753426987315603e-4,-0.01165967665486343,0.005417526315640464
fiscal_114,yield_2y,34,-0.006478805731773536,-0.007712564981100862,5.35494645630592e-4,-0.011627249084039852,0.005160155660533837
fiscal_114,yield_2y,35,-0.006451708872001607,-0.007890635101709636,1.815631082411535e-4,-0.0117986666771696,0.005146549358675688
fiscal_114,yield_2y,36,-0.00639020432566726,-0.007859060491087528,5.425802245124263e-5,-0.011730054821376484,0.004904083627284296
fiscal_114,yield_2y,37,-0.006296927747811194,-0.007750720697687543,1.3369500353881112e-4,-0.011480343561839466,0.004770923908055075
fiscal_114,yield_2y,38,-0.006174548721283571,-0.007692730709555906,1.8085048818281566e-4,-0.011365077583816522,0.004521183647217527
fiscal_114,yield_2y,39,-0.006025742901090501,-0.007610807053084737,2.9267797334139e-4,-0.011172857703267466,0.00438189940873402
fiscal_114,yield_2y,40,-0.005853189994112757,-0.007502280228120996,3.202875026360107e-4,-0.011176998527505507,0.004289731898064603
fiscal_114,yield_2y,41,-0.005659556190126193,-0.0073705395920187124,3.81784101644781e-4,-0.01087783484702507,0.004192502701096857
fiscal_114,yield_2y,42,-0.0054474719212505565,-0.007248764556888285,4.773880916449207e-4,-0.010873532144022896,0.004137751674612617
fiscal_114,yield_2y,43,-0.005219520745732898,-0.006964327386545713,6.086965004761202e-4,-0.010690416947279797,0.004102899424900119
fiscal_114,yield_2y,44,-0.004978227236608928,-0.0067209583261151175,7.216622007158806e-4,-0.010741652334185878,0.0040902120566447455
fiscal_114,yield_2y,45,-0.004726041570719597,-0.006621303823585783,9.099954339098536e-4,-0.010287738230127448,0.004159079336904517
fiscal_114,yield_2y,46,-0.004465327919608505,-0.006376433981936538,0.0011288967012947526,-0.009996232856940776,0.004143938087550693
fiscal_114,yield_2y,47,-0.004198354846552605,-0.006103857002077323,0.0012532159919404113,-0.009741615939260019,0.004158320029298825
fiscal_114,yield_2y,48,-0.003927285147477767,-0.005975607895237921,0.001490413872972065,-0.009639774549346196,0.00466015771667048
fiscal_114,yield_5y,0,0.00710565087530579,0.005781973596986089,0.008236737431340683,0.00516365043585224,0.009260457554807816
fiscal_114,yield_5y,1,0.0081064671406671715,0.0061214891130275915,0.009567635722464976,0.005304046282343812,0.010834944381001582
fiscal_114,yield_5y,2,0.007214019553367879,0.005169649732513466,0.008872173801720507,0.004094641599494336,0.010488261348026771
fiscal_114,yield_5y,3,0.008454700229003395,0.006054393955386641,0.010201478406953308,0.0048925471481957436,0.011766702334773891
fiscal_114,yield_5y,4,0.008457928306690527,0.005951333200561121,0.010689687450772409,0.004267093969698586,0.012333236619408591
fiscal_114,yield_5y,5,0.007700054973274602,0.005052621047257096,0.010446995082180725,0.0033769090683553526,0.012297831942257687
fiscal_114,yield_5y,6,0.007402448004576516,0.0047678506647429834,0.010780787361076242,0.0031109134909579265,0.012667890532095456
fiscal_114,yield_5y,7,0.006981858440438805,0.004507693398452951,0.010901190239989603,0.0026421685810196294,0.013319593765280253
fiscal_114,yield_5y,8,0.006196933556169768,0.0037783839620095616,0.010695501559931455,0.0019258472944150625,0.013638524138588529
fiscal_114,yield_5y,9,0.005462543630491495,0.0032273734014532512,0.01041084659201802,0.001432652333522756,0.01381089820215104
fiscal_114,yield_5y,10,0.0047495179659772045,0.0026700860162471056,0.010208195189390985,7.569395628982531e-4,0.013932046747014929
fiscal_114,yield_5y,11,0.003933247775963238,0.0020301289125460482,0.009892994744768454,2.7369015855819572e-5,0.013714398992358254
fiscal_114,yield_5y,12,0.003104914344329933,0.0013359793823948922,0.009585554662822633,-6.086616210063765e-4,0.013125516180342736
fiscal_114,yield_5y,13,0.002312125765025253,8.505347319117421e-4,0.009125366621378502,-9.984323978771185e-4,0.012914537804333747
fiscal_114,yield_5y,14,0.0015232362884905993,2.0565798648819483e-4,0.008691524425329944,-0.001644012098091351,0.012596342579806189
fiscal_114,yield_5y,15,7.457504963719997e-4,-4.5034787357646966e-4,0.008192084827867712,-0.0024402229213033263,0.012273820735721464
fiscal_114,yield_5y,16,1.2869985471790651e-5,-0.0010519511410749557,0.007555562398736111,-0.0031114088241277083,0.01173345822396921
fiscal_114,yield_5y,17,-6.786469442632168e-4,-0.0016829977773309254,0.007057458297975113,-0.003971503136336091,0.010996961095243141
fiscal_114,yield_5y,18,-0.0013333938209739299,-0.0023598713532544955,0.006640803369856742,-0.004586220481736418,0.01014497685950309
fiscal_114,yield_5y,19,-0.0019389042181255066,-0.002804612989511209,0.006000998987566719,-0.005305094801024386,0.009560208530879149
fiscal_114,yield_5y,20,-0.002492713270844657,-0.003367208510082354,0.005542994331164448,-0.0059292435485479205,0.008966200280703805
fiscal_114,yield_5y,21,-0.00299872244297018,-0.003867110624932619,0.0050438600658587835,-0.006587334642338667,0.0082127377638405
fiscal_114,yield_5y,22,-0.003454453037392942,-0.004376072188307479,0.004436350204350168,-0.006981385205414066,0.007799583916025489
fiscal_114,yield_5y,23,-0.0038585466875607167,-0.0047090818319704105,0.003882797914798687,-0.007440901537480178,0.0075124896575030015
fiscal_114,yield_5y,24,-0.0042134809094545745,-0.005152089828407953,0.003369581677493486,-0.007965758327769296,0.006948808661407921
fiscal_114,yield_5y,25,-0.004520304001268813,-0.005589302543745591,0.0028050215141970686,-0.00835167714649364,0.006147071091500646
fiscal_114,yield_5y,26,-0.004779539975514451,-0.005811842401383765,0.0023988634520517083,-0.008661444081197749,0.005858168049205658
fiscal_114,yield_5y,27,-0.004993197248908259,-0.006069372039205933,0.0019383539481894348,-0.009004484089682017,0.005387245973812918
fiscal_114,yield_5y,28,-0.005163339413195705,-0.00641383104763049,0.0015421223218709285,-0.009240877073608439,0.005119772086822757
fiscal_114,yield_5y,29,-0.00529164483778969,-0.006453953663161522,0.0010728157062680575,-0.00949010287048289,0.004889950335953239
fiscal_114,yield_5y,30,-0.0053802048444212425,-0.006621598885883836,7.878953017302626e-4,-0.009603227577086272,0.004636910565005534
fiscal_114,yield_5y,31,-0.0054313474139199855,-0.006662618027449282,5.480433606383673e-4,-0.00982338585199771,0.004405673108355257
fiscal_114,yield_5y,32,-0.005447276677587708,-0.0066641714266382135,3.453078780414461e-4,-0.009872380464535816,0.004235623744983358
fiscal_114,yield_5y,33,-0.005430267477460453,-0.0067748177365093785,2.1512644089025643e-4,-0.009777764986785011,0.003883569502372742
fiscal_114,yield_5y,34,-0.005382727188221798,-0.006815119371641585,1.5740438377711516e-4,-0.009702824857364921,0.0038484493694254615
fiscal_114,yield_5y,35,-0.0053070444152377785,-0.006720808006718899,5.2256594151441184e-5,-0.009823049076340394,0.0038032924299941113
fiscal_114,yield_5y,36,-0.005205593889553476,-0.006584762675785149,7.505022220918819e-5,-0.009824934479135732,0.0036654664409600793
fiscal_114,yield_5y,37,-0.005080783386441696,-0.006494377369378269,1.5504377637177777e-4,-0.009864471459323008,0.0035379317888581136
fiscal_114,yield_5y,38,-0.004935006779103715,-0.00636007698993318,2.436590243669053e-4,-0.009631725403597085,0.0033362031217426236
fiscal_114,yield_5y,39,-0.004770617151551113,-0.006337323950751981,3.4033945496729354e-4,-0.009409937880260816,0.0033171351331515854
fiscal_114,yield_5y,40,-0.004589938768714155,-0.006095306831322483,4.1593292929806514e-4,-0.009205981865046913,0.0033057836322202914
fiscal_114,yield_5y,41,-0.004395253138748202,-0.0059954359758476,4.945769255776859e-4,-0.00907084642581686,0.0031366196014431013
fiscal_114,yield_5y,42,-0.004188777997913536,-0.005812105060377947,5.552050132078346e-4,-0.00905099040218451,0.0031089982042145307
fiscal_114,yield_5y,43,-0.003972663195005045,-0.005615284575760355,6.320545816003834e-4,-0.008989230394409055,0.0031019148694249334
fiscal_114,yield_5y,44,-0.003748983906461778,-0.0054742358485900195,7.288692567589309e-4,-0.008829996782275125,0.0032415774974731354
fiscal_114,yield_5y,45,-0.0035197280634290565,-0.005378243913657892,8.85101609152591e-4,-0.008504051099499988,0.0033405239518642564
fiscal_114,yield_5y,46,-0.0032867891134539086,-0.00530902139570258,0.0011219548448072956,-0.008143697315023582,0.003425940765215011
fiscal_114,yield_5y,47,-0.003051960964316081,-0.005206913659330543,0.0013258195258489887,-0.00804635190452379,0.0035151420058659737
fiscal_114,yield_5y,48,-0.002816931137761935,-0.005009431862080492,0.0014482962504642847,-0.007924679502128657,0.003707200153772804
fiscal_114,asset_ibov,0,-0.6237990207793171,-2.7519017308992257,0.6000277305722552,-4.338515814277372,1.7983216902742847
fiscal_114,asset_ibov,1,-0.9314094468077112,-2.253359491371024,0.7439009984227574,-3.27476699505762,1.86148458487961
fiscal_114,asset_ibov,2,1.9640779736144773,0.1336634154815717,3.8999239907334284,-1.0033759069794885,4.964501293555534
fiscal_114,asset_ibov,3,0.2103083182473838,-1.0145143599423814,2.6000248092975453,-2.2225425012098783,3.681516586879692
fiscal_114,asset_ibov,4,0.038969887168633865,-1.1101853435883962,2.106523130379224,-2.082531229765319,3.1959106258037195
fiscal_114,asset_ibov,5,0.8256009782483501,-0.3339926114463106,2.679652748470239,-1.4224418728451391,3.85127244534047
fiscal_114,asset_ibov,6,1.041188085814525,-0.47690641978627485,2.632350149812928,-1.5573663502279533,3.695346540200369
fiscal_114,asset_ibov,7,0.9620095573591348,-0.5526265748034234,2.494995361483831,-1.7055622138113324,3.481492605754552
fiscal_114,asset_ibov,8,1.3448557171506337,-0.28856125051647813,2.688111213932432,-1.294093206826047,3.948130020515815
fiscal_114,asset_ibov,9,1.6036772536230524,-0.1109994223983117,2.854930895228195,-1.23675899732654,4.249886340035935
fiscal_114,asset_ibov,10,1.64369256993758,-0.084729945813701,2.9067147052070403,-1.2740002009912437,4.249006611895877
fiscal_114,asset_ibov,11,1.752031672239637,-0.009646062471269042,3.0592188673464484,-1.2102250198943485,4.41697131407204
fiscal_114,asset_ibov,12,1.8474242106720398,0.05275801867914207,3.2369579696334014,-1.1503598188027,4.622079585807064
fiscal_114,asset_ibov,13,1.840803950975016,0.049496238824755893,3.319873571383868,-1.148443951038192,4.72351018278488
fiscal_114,asset_ibov,14,1.7976995911409321,0.04701002591342351,3.3925739047543946,-1.1966486330419543,4.750146463966996
fiscal_114,asset_ibov,15,1.7466147837568318,0.005204361410101098,3.443938065423627,-1.2096937226097386,4.842908204734215
fiscal_114,asset_ibov,16,1.6483083163180197,-0.038808433500825405,3.4499996440501586,-1.2493848728651618,4.966398502643438
fiscal_114,asset_ibov,17,1.5155784515228965,-0.12637631655064469,3.436086536257145,-1.292904713307505,4.9919550576155824
fiscal_114,asset_ibov,18,1.3719981230677878,-0.13673297959024247,3.381148531769294,-1.3406824639754134,5.043081992930974
fiscal_114,asset_ibov,19,1.2100077787769312,-0.17399804061816737,3.335350862994299,-1.3426369579787119,4.95946905670176
fiscal_114,asset_ibov,20,1.0304004183954079,-0.2595437880699021,3.2916908236994384,-1.4284856219675186,4.893866147462308
fiscal_114,asset_ibov,21,0.8449768264548968,-0.3301428318894679,3.1589623337577377,-1.4825604957998666,4.762045611871776
fiscal_114,asset_ibov,22,0.6557138949865393,-0.4228690741620422,3.0649528251378837,-1.5079759192884576,4.597807066308043
fiscal_114,asset_ibov,23,0.46263547552027023,-0.5258192259805864,2.9484444550386786,-1.655018033193586,4.479655631391734
fiscal_114,asset_ibov,24,0.27084035630504655,-0.6256279971711,2.8279334017083033,-1.7591524173525594,4.37788583161371
fiscal_114,asset_ibov,25,0.08327778356877755,-0.7297247362856273,2.6966315921233526,-1.858281997536945,4.3258888845039705
fiscal_114,asset_ibov,26,-0.09937952835986405,-0.8689436473475582,2.5755084398101817,-1.9155653563997783,4.267209802703812
fiscal_114,asset_ibov,27,-0.2750965625311078,-1.0044169985494193,2.4243348119133166,-1.9909503009702647,4.042737999284721
fiscal_114,asset_ibov,28,-0.4419526186625592,-1.1142864597376414,2.27511217496765,-2.002837621185049,3.8072410813883466
fiscal_114,asset_ibov,29,-0.5992183034343639,-1.2284525743888701,2.1742109601987325,-2.0600617181251244,3.6351470848957885
